ticker,strategy_type,timeframe,method,trial_number,composite_score,param_obv_ema_window,param_confirmation_bars,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
SBER,obv,1D,Bayesian_TPE,9,3.561,12,1,True,258.39,0.526,0.805,38.17,570,27.19,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":12,""confirmation_bars"":1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,570.0,570.0,155.0,415.0,27.19,90572.02,-27601.9,7.03,,38.17,726090.6599999999,-471499.6000000004,258.39,0.53,0.8,0.0199,0.03,90.0,90.0,19.0,71.0,21.11,17764.77,-9145.94,4.88,,40.44,104192.54999999996,-50790.48000000011,-31.18,-1.2,-1.45,0.0112,-0.03,660.0,660.0,174.0,486.0,26.36,87434.63,-28323.93,6.79,,42.35,726090.6599999999,-471499.6000000004,144.82,0.39,0.58,0.019,0.02
SBER,obv,1D,Bayesian_TPE,10,0.991,5,2,False,114.69,0.43,0.319,49.76,352,34.09,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":5,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1414.0,352.0,120.0,232.0,34.09,55397.66,-23710.29,4.97,,49.76,252568.03000000017,-692341.7999999999,114.69,0.43,0.32,0.0144,0.01,199.0,52.0,14.0,38.0,26.92,15879.16,-9655.1,3.88,,23.14,92710.65000000004,-28228.590000000087,-14.46,-0.76,-0.63,0.0074,-0.02,1613.0,404.0,134.0,270.0,33.17,52637.31,-23211.42,4.85,,49.76,252568.03000000017,-692341.7999999999,78.63,0.33,0.24,0.0137,0.01
SBER,obv,1D,Bayesian_TPE,11,13.457,29,2,False,434.01,0.853,0.897,27.51,138,31.16,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":29,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,540.0,138.0,43.0,95.0,31.16,170221.6,-31362.08,16.1,,27.51,2185707.9399999995,-317869.74,434.01,0.85,0.9,0.0129,0.04,95.0,26.0,4.0,22.0,15.38,13159.87,-12125.99,7.31,,26.76,29809.500000000084,-33296.230000000025,-21.41,-1.51,-1.09,0.0059,-0.03,635.0,164.0,47.0,117.0,28.66,173558.59,-38848.43,15.07,,27.89,2185707.9399999995,-317869.74,361.2,0.72,0.75,0.0123,0.03
SBER,obv,1D,Bayesian_TPE,12,15.626,30,2,False,483.55,0.889,0.942,27.51,135,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":30,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,532.0,135.0,45.0,90.0,33.33,167979.05,-30261.7,16.59,,27.51,2283648.3799999994,-315009.51,483.55,0.89,0.94,0.0129,0.04,90.0,25.0,3.0,22.0,12.0,15588.63,-12037.19,7.8,,26.55,29654.800000000087,-33392.15000000002,-21.81,-1.54,-1.13,0.0059,-0.03,622.0,160.0,48.0,112.0,30.0,175767.84,-39483.75,15.58,,27.69,2283648.3799999994,-315009.51,401.47,0.75,0.79,0.0124,0.03
SBER,obv,1D,Bayesian_TPE,13,15.626,30,2,False,483.55,0.889,0.942,27.51,135,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":30,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,532.0,135.0,45.0,90.0,33.33,167979.05,-30261.7,16.59,,27.51,2283648.3799999994,-315009.51,483.55,0.89,0.94,0.0129,0.04,90.0,25.0,3.0,22.0,12.0,15588.63,-12037.19,7.8,,26.55,29654.800000000087,-33392.15000000002,-21.81,-1.54,-1.13,0.0059,-0.03,622.0,160.0,48.0,112.0,30.0,175767.84,-39483.75,15.58,,27.69,2283648.3799999994,-315009.51,401.47,0.75,0.79,0.0124,0.03
SBER,obv,1D,Bayesian_TPE,14,10.196,30,3,False,364.17,0.796,0.822,28.43,122,32.79,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":30,""confirmation_bars"":3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,692.0,122.0,40.0,82.0,32.79,145812.65,-26717.2,17.73,,28.43,1740830.1699999997,-261220.11,364.17,0.8,0.82,0.0127,0.04,124.0,23.0,3.0,20.0,13.04,15886.3,-12573.32,8.13,,25.41,30226.000000000087,-34027.620000000024,-20.38,-1.47,-1.04,0.0058,-0.03,816.0,145.0,43.0,102.0,29.66,151982.54,-34056.86,16.61,,28.43,1740830.1699999997,-261220.11,306.14,0.67,0.69,0.0122,0.03
SBER,obv,1D,Bayesian_TPE,15,12.559,25,2,False,363.22,0.797,0.824,23.05,147,32.65,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":25,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,572.0,147.0,48.0,99.0,32.65,135619.46,-29066.38,14.8,,23.05,1662372.1999999995,-248242.35,363.22,0.8,0.82,0.0127,0.04,98.0,27.0,5.0,22.0,18.52,12173.93,-12287.64,6.89,,25.53,29976.10000000009,-33979.660000000025,-20.95,-1.48,-1.05,0.0059,-0.03,670.0,174.0,53.0,121.0,30.46,137327.55,-35156.47,13.91,,27.46,1662372.1999999995,-248242.35,302.44,0.67,0.69,0.0122,0.03
SBER,obv,1D,Bayesian_TPE,16,7.691,26,3,False,293.93,0.73,0.736,27.9,131,32.06,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":26,""confirmation_bars"":3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,739.0,131.0,42.0,89.0,32.06,126205.67,-26532.39,16.02,,27.9,1360569.4999999998,-228476.88,293.93,0.73,0.74,0.0125,0.03,132.0,23.0,5.0,18.0,21.74,12096.15,-13711.09,7.52,,23.79,30880.500000000087,-34735.03000000003,-18.63,-1.34,-0.91,0.0057,-0.03,871.0,154.0,47.0,107.0,30.52,126650.55,-32056.04,15.14,,27.9,1360569.4999999998,-228476.88,252.26,0.62,0.62,0.012,0.03
SBER,obv,1D,Bayesian_TPE,17,11.986,23,2,False,407.29,0.839,0.864,28.51,155,33.55,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":23,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,611.0,155.0,52.0,103.0,33.55,140439.97,-31358.54,13.88,,28.51,1836793.8999999997,-272490.26999999996,407.29,0.84,0.86,0.0127,0.04,101.0,28.0,6.0,22.0,21.43,8860.03,-12269.53,6.61,,25.5,20672.200000000114,-33991.65000000002,-21.68,-1.55,-1.09,0.0059,-0.04,712.0,183.0,58.0,125.0,31.69,139682.63,-37880.57,13.09,,28.51,1836793.8999999997,-272490.26999999996,336.65,0.7,0.72,0.0121,0.03
SBER,obv,1D,Bayesian_TPE,18,9.429,30,4,False,324.66,0.765,0.766,26.34,105,37.14,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":30,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,814.0,105.0,39.0,66.0,37.14,129555.85,-27364.38,19.76,,26.34,1438173.5999999996,-229031.85,324.66,0.76,0.77,0.0125,0.04,155.0,22.0,3.0,19.0,13.64,15533.26,-14167.17,8.09,,27.09,29559.60000000009,-33296.230000000025,-22.26,-1.65,-1.14,0.0057,-0.03,969.0,127.0,42.0,85.0,33.07,135493.63,-36029.07,18.2,,27.91,1438173.5999999996,-229031.85,262.83,0.63,0.63,0.012,0.03
SBER,obv,1D,Bayesian_TPE,19,11.986,23,2,False,407.29,0.839,0.864,28.51,155,33.55,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":23,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,611.0,155.0,52.0,103.0,33.55,140439.97,-31358.54,13.88,,28.51,1836793.8999999997,-272490.26999999996,407.29,0.84,0.86,0.0127,0.04,101.0,28.0,6.0,22.0,21.43,8860.03,-12269.53,6.61,,25.5,20672.200000000114,-33991.65000000002,-21.68,-1.55,-1.09,0.0059,-0.04,712.0,183.0,58.0,125.0,31.69,139682.63,-37880.57,13.09,,28.51,1836793.8999999997,-272490.26999999996,336.65,0.7,0.72,0.0121,0.03
SBER,obv,1D,Bayesian_TPE,20,10.551,28,3,False,373.13,0.809,0.829,28.61,124,32.26,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":28,""confirmation_bars"":3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,707.0,124.0,40.0,84.0,32.26,153637.1,-28739.8,17.16,,28.61,1646486.87,-268562.79,373.13,0.81,0.83,0.0126,0.04,130.0,23.0,5.0,18.0,21.74,13687.02,-13839.51,7.65,,23.84,31094.700000000088,-34974.83000000002,-18.07,-1.29,-0.88,0.0057,-0.03,837.0,147.0,45.0,102.0,30.61,154886.98,-36369.0,16.07,,28.61,1646486.87,-268562.79,326.03,0.7,0.7,0.0121,0.03
SBER,obv,1D,Bayesian_TPE,21,12.857,28,2,False,422.83,0.842,0.886,27.69,140,31.43,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":28,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,545.0,140.0,44.0,96.0,31.43,162482.38,-30426.4,15.8,,27.69,1877415.3999999997,-310100.16,422.83,0.84,0.89,0.0129,0.04,96.0,27.0,5.0,22.0,18.52,14295.45,-12790.83,6.93,,26.36,29964.200000000084,-33967.67000000003,-20.99,-1.48,-1.06,0.0059,-0.03,641.0,167.0,49.0,118.0,29.34,164851.34,-38458.27,14.72,,27.69,1877415.3999999997,-310100.16,353.96,0.71,0.74,0.0123,0.03
SBER,obv,1D,Bayesian_TPE,22,15.626,30,2,False,483.55,0.889,0.942,27.51,135,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":30,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,532.0,135.0,45.0,90.0,33.33,167979.05,-30261.7,16.59,,27.51,2283648.3799999994,-315009.51,483.55,0.89,0.94,0.0129,0.04,90.0,25.0,3.0,22.0,12.0,15588.63,-12037.19,7.8,,26.55,29654.800000000087,-33392.15000000002,-21.81,-1.54,-1.13,0.0059,-0.03,622.0,160.0,48.0,112.0,30.0,175767.84,-39483.75,15.58,,27.69,2283648.3799999994,-315009.51,401.47,0.75,0.79,0.0124,0.03
SBER,obv,1D,Bayesian_TPE,23,8.423,24,3,False,295.21,0.739,0.733,25.9,135,34.07,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":24,""confirmation_bars"":3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,777.0,135.0,46.0,89.0,34.07,113606.44,-25547.78,15.24,,25.9,1359265.6,-201368.73,295.21,0.74,0.73,0.0124,0.04,131.0,23.0,5.0,18.0,21.74,12217.61,-13243.31,7.57,,22.95,31225.60000000009,-35118.71000000003,-17.73,-1.27,-0.86,0.0057,-0.03,908.0,158.0,51.0,107.0,32.28,115344.94,-30927.9,14.5,,25.9,1359265.6,-201368.73,257.33,0.63,0.62,0.0119,0.03
SBER,obv,1D,Bayesian_TPE,24,11.469,27,1,False,406.42,0.811,0.875,28.74,182,28.57,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":27,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,364.0,182.0,52.0,130.0,28.57,154990.43,-30733.44,12.75,,28.74,1912219.5,-336055.68,406.42,0.81,0.87,0.0132,0.04,60.0,30.0,6.0,24.0,20.0,12821.64,-11639.9,6.6,,24.43,30118.900000000085,-34926.870000000024,-20.24,-1.35,-1.03,0.0062,-0.03,424.0,212.0,58.0,154.0,27.36,154986.14,-36041.39,12.16,,28.74,1912219.5,-336055.68,343.88,0.69,0.74,0.0127,0.03
SBER,obv,1D,Bayesian_TPE,25,15.626,30,2,False,483.55,0.889,0.942,27.51,135,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":30,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,532.0,135.0,45.0,90.0,33.33,167979.05,-30261.7,16.59,,27.51,2283648.3799999994,-315009.51,483.55,0.89,0.94,0.0129,0.04,90.0,25.0,3.0,22.0,12.0,15588.63,-12037.19,7.8,,26.55,29654.800000000087,-33392.15000000002,-21.81,-1.54,-1.13,0.0059,-0.03,622.0,160.0,48.0,112.0,30.0,175767.84,-39483.75,15.58,,27.69,2283648.3799999994,-315009.51,401.47,0.75,0.79,0.0124,0.03
SBER,obv,1D,Bayesian_TPE,26,0.665,22,3,True,123.32,0.393,0.588,72.84,288,34.38,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":22,""confirmation_bars"":3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,803.0,288.0,99.0,189.0,34.38,54526.23,-22036.46,13.92,,72.84,858668.2999999998,-270183.4200000003,123.32,0.39,0.59,0.0191,0.01,133.0,46.0,11.0,35.0,23.91,11987.84,-13568.48,9.04,,39.17,40341.54000000001,-59164.160000000134,-34.3,-1.5,-1.66,0.0102,-0.04,936.0,334.0,110.0,224.0,32.93,54026.2,-23797.09,13.43,,72.84,858668.2999999998,-270183.4200000003,61.23,0.27,0.4,0.0183,0.01
SBER,obv,1D,Bayesian_TPE,27,10.153,27,2,False,359.23,0.784,0.821,27.74,147,29.93,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":27,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,566.0,147.0,44.0,103.0,29.93,149883.8,-29150.96,15.03,,27.74,1632181.8999999997,-275179.74,359.23,0.78,0.82,0.0129,0.04,98.0,27.0,5.0,22.0,18.52,12062.83,-12641.24,6.89,,26.32,29666.700000000084,-33619.96000000003,-21.78,-1.55,-1.11,0.0059,-0.03,664.0,174.0,49.0,125.0,28.16,150082.92,-35251.21,14.1,,28.23,1632181.8999999997,-275179.74,294.77,0.66,0.68,0.0123,0.03
SBER,obv,1D,Bayesian_TPE,28,14.293,28,1,False,474.06,0.865,0.938,28.69,176,30.11,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":28,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,352.0,176.0,53.0,123.0,30.11,162998.3,-31693.93,13.23,,28.69,2092659.1999999995,-372726.39,474.06,0.87,0.94,0.0132,0.04,58.0,29.0,6.0,23.0,20.69,12250.06,-11839.81,6.83,,24.48,30261.700000000088,-35082.74000000003,-19.88,-1.32,-1.01,0.0062,-0.03,410.0,205.0,59.0,146.0,28.78,163916.38,-38469.69,12.61,,28.69,2092659.1999999995,-372726.39,405.45,0.74,0.79,0.0127,0.03
SBER,obv,1D,Bayesian_TPE,29,0.688,17,2,True,99.82,0.359,0.531,52.09,372,32.26,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":17,""confirmation_bars"":2,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,742.0,372.0,120.0,252.0,32.26,57593.48,-23464.44,10.78,,52.09,461851.39,-241769.84000000023,99.82,0.36,0.53,0.0193,0.01,118.0,62.0,12.0,50.0,19.35,14148.53,-11444.39,6.81,,44.35,35199.66000000001,-51621.57000000011,-40.24,-1.83,-2.03,0.0103,-0.04,860.0,434.0,132.0,302.0,30.41,57165.37,-23844.45,10.33,,52.09,461851.39,-241769.84000000023,34.48,0.23,0.33,0.0184,0.01
SBER,obv,1D,Bayesian_TPE,30,7.385,25,3,False,261.43,0.696,0.696,24.64,133,33.08,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":25,""confirmation_bars"":3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,746.0,133.0,44.0,89.0,33.08,108933.92,-24481.08,15.68,,24.64,1248333.7999999998,-191678.1,261.43,0.7,0.7,0.0124,0.03,131.0,23.0,5.0,18.0,21.74,12212.52,-13261.42,7.52,,22.98,31213.700000000088,-35106.72000000003,-17.76,-1.27,-0.86,0.0057,-0.03,877.0,156.0,49.0,107.0,31.41,110072.61,-29225.02,14.86,,24.64,1248333.7999999998,-191678.1,226.65,0.59,0.59,0.0119,0.03
SBER,obv,1D,Bayesian_TPE,31,15.626,30,2,False,483.55,0.889,0.942,27.51,135,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":30,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,532.0,135.0,45.0,90.0,33.33,167979.05,-30261.7,16.59,,27.51,2283648.3799999994,-315009.51,483.55,0.89,0.94,0.0129,0.04,90.0,25.0,3.0,22.0,12.0,15588.63,-12037.19,7.8,,26.55,29654.800000000087,-33392.15000000002,-21.81,-1.54,-1.13,0.0059,-0.03,622.0,160.0,48.0,112.0,30.0,175767.84,-39483.75,15.58,,27.69,2283648.3799999994,-315009.51,401.47,0.75,0.79,0.0124,0.03
SBER,obv,1D,Bayesian_TPE,32,15.626,30,2,False,483.55,0.889,0.942,27.51,135,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":30,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,532.0,135.0,45.0,90.0,33.33,167979.05,-30261.7,16.59,,27.51,2283648.3799999994,-315009.51,483.55,0.89,0.94,0.0129,0.04,90.0,25.0,3.0,22.0,12.0,15588.63,-12037.19,7.8,,26.55,29654.800000000087,-33392.15000000002,-21.81,-1.54,-1.13,0.0059,-0.03,622.0,160.0,48.0,112.0,30.0,175767.84,-39483.75,15.58,,27.69,2283648.3799999994,-315009.51,401.47,0.75,0.79,0.0124,0.03
SBER,obv,1D,Bayesian_TPE,33,14.293,28,1,False,474.06,0.865,0.938,28.69,176,30.11,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":28,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,352.0,176.0,53.0,123.0,30.11,162998.3,-31693.93,13.23,,28.69,2092659.1999999995,-372726.39,474.06,0.87,0.94,0.0132,0.04,58.0,29.0,6.0,23.0,20.69,12250.06,-11839.81,6.83,,24.48,30261.700000000088,-35082.74000000003,-19.88,-1.32,-1.01,0.0062,-0.03,410.0,205.0,59.0,146.0,28.78,163916.38,-38469.69,12.61,,28.69,2092659.1999999995,-372726.39,405.45,0.74,0.79,0.0127,0.03
SBER,obv,1D,Bayesian_TPE,34,9.66,26,2,False,345.77,0.775,0.806,27.74,148,30.41,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":26,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,569.0,148.0,45.0,103.0,30.41,140493.42,-27810.98,14.83,,27.74,1599784.9999999998,-260152.86,345.77,0.77,0.81,0.0128,0.04,98.0,27.0,5.0,22.0,18.52,12062.83,-12641.24,6.89,,26.32,29666.700000000084,-33619.96000000003,-21.78,-1.55,-1.11,0.0059,-0.03,667.0,175.0,50.0,125.0,28.57,141182.27,-33817.56,13.94,,28.23,1599784.9999999998,-260152.86,283.19,0.65,0.66,0.0123,0.03
SBER,obv,1D,Bayesian_TPE,35,14.657,29,1,False,474.73,0.866,0.939,28.05,174,30.46,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":29,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,348.0,174.0,53.0,121.0,30.46,164179.73,-32679.67,13.43,,28.05,2397041.1399999997,-375757.38,474.73,0.87,0.94,0.0132,0.04,58.0,29.0,5.0,24.0,17.24,12863.2,-10723.08,6.93,,23.93,30475.90000000009,-34830.950000000026,-19.3,-1.28,-0.98,0.0062,-0.03,406.0,203.0,58.0,145.0,28.57,166843.63,-38482.94,12.79,,28.05,2397041.1399999997,-375757.38,409.69,0.74,0.8,0.0127,0.03
SBER,obv,1D,Bayesian_TPE,36,12.33,21,2,False,381.58,0.812,0.829,25.13,162,33.95,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":21,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,641.0,162.0,55.0,107.0,33.95,134855.08,-33656.06,13.13,,25.13,1534293.18,-268562.79,381.58,0.81,0.83,0.0127,0.04,96.0,25.0,7.0,18.0,28.0,8567.81,-12812.81,7.48,,22.04,21885.800000000123,-36005.97000000003,-17.07,-1.15,-0.82,0.006,-0.03,737.0,187.0,62.0,125.0,33.16,132441.6,-38575.82,12.69,,25.13,1534293.18,-268562.79,338.94,0.7,0.71,0.0122,0.03
SBER,obv,1D,Bayesian_TPE,37,9.298,27,3,False,335.59,0.773,0.785,27.9,128,32.03,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":27,""confirmation_bars"":3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,734.0,128.0,41.0,87.0,32.03,141553.95,-28135.54,16.51,,27.9,1489956.4999999998,-240216.63,335.59,0.77,0.78,0.0126,0.03,132.0,23.0,5.0,18.0,21.74,12096.15,-13711.09,7.52,,23.79,30880.500000000087,-34735.03000000003,-18.63,-1.34,-0.91,0.0057,-0.03,866.0,151.0,46.0,105.0,30.46,141839.34,-34566.13,15.53,,27.9,1489956.4999999998,-240216.63,289.52,0.66,0.66,0.0121,0.03
SBER,obv,1D,Bayesian_TPE,38,3.887,25,1,True,322.61,0.587,0.886,48.72,368,27.17,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":25,""confirmation_bars"":1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,368.0,368.0,100.0,268.0,27.17,103309.85,-26510.61,10.89,,48.72,1813022.7999999996,-555509.4600000002,322.61,0.59,0.89,0.019,0.02,60.0,60.0,9.0,51.0,15.0,11998.56,-9818.45,6.93,,40.27,37913.43000000001,-44670.69000000005,-39.28,-1.79,-1.99,0.0102,-0.05,428.0,428.0,109.0,319.0,25.47,103221.02,-29563.52,10.48,,48.72,1813022.7999999996,-555509.4600000002,182.03,0.43,0.64,0.0182,0.02
