ticker,strategy_type,timeframe,method,trial_number,composite_score,param_rsi_lower,param_rsi_upper,param_rsi_window,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
ROSN,rsi,1D,Bayesian_TPE,8,0.356,14,72,7,True,77.6,0.377,0.534,82.23,15,80.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":14,""rsi_upper"":72,""rsi_window"":7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,123.0,15.0,12.0,3.0,80.0,245677.48,-724034.55,266.27,,82.23,595989.25,-1055435.4000000004,77.6,0.38,0.53,0.0367,0.02,11.0,3.0,2.0,1.0,66.67,125180.23,-40544.9,156.0,,24.75,166417.05000000008,-40544.90000000003,20.98,0.59,0.82,0.0157,0.04,134.0,17.0,13.0,4.0,76.47,239783.19,-420157.03,262.88,,82.23,595989.25,-1055435.4000000004,143.66,0.4,0.56,0.0348,0.02
ROSN,rsi,1D,Bayesian_TPE,9,-0.065,33,66,19,True,-52.41,0.109,0.16,87.91,15,60.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":33,""rsi_upper"":66,""rsi_window"":19,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,78.0,15.0,9.0,6.0,60.0,89551.01,-221675.57,263.0,,87.91,245343.80000000005,-566657.0,-52.41,0.11,0.16,0.0317,0.0,9.0,5.0,5.0,0.0,100.0,162292.27,0.0,93.0,,16.65,275135.64999999997,15361.500000000122,81.15,1.53,2.41,0.0163,0.15,87.0,20.0,14.0,6.0,70.0,81975.11,-221675.57,221.0,,87.91,245343.80000000005,-566657.0,-18.24,0.2,0.29,0.0301,0.01
ROSN,rsi,1D,Bayesian_TPE,10,0.935,23,88,30,False,129.21,0.441,0.324,60.92,1,100.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":23,""rsi_upper"":88,""rsi_window"":30,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2.0,1.0,1.0,0.0,100.0,1292120.3,0.0,1747.0,,60.92,1292120.2999999998,1292120.2999999998,129.21,0.44,0.32,0.0154,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2.0,1.0,1.0,0.0,100.0,657122.5,0.0,2222.0,,60.92,657122.5,657122.5,65.71,0.29,0.24,0.0156,0.01
ROSN,rsi,1D,Bayesian_TPE,11,0.935,23,87,30,False,129.21,0.441,0.324,60.92,1,100.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":23,""rsi_upper"":87,""rsi_window"":30,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2.0,1.0,1.0,0.0,100.0,1292120.3,0.0,1747.0,,60.92,1292120.2999999998,1292120.2999999998,129.21,0.44,0.32,0.0154,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2.0,1.0,1.0,0.0,100.0,657122.5,0.0,2222.0,,60.92,657122.5,657122.5,65.71,0.29,0.24,0.0156,0.01
ROSN,rsi,1D,Bayesian_TPE,12,0.935,23,81,24,False,129.21,0.441,0.324,60.92,1,100.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":23,""rsi_upper"":81,""rsi_window"":24,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2.0,1.0,1.0,0.0,100.0,1292120.3,0.0,1747.0,,60.92,1292120.2999999998,1292120.2999999998,129.21,0.44,0.32,0.0154,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,3.0,1.0,1.0,0.0,100.0,868536.3,0.0,2188.0,,60.92,868536.3000000002,868536.3000000002,86.85,0.33,0.27,0.0155,0.01
ROSN,rsi,1D,Bayesian_TPE,13,0.935,23,81,30,False,129.21,0.441,0.324,60.92,1,100.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":23,""rsi_upper"":81,""rsi_window"":30,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2.0,1.0,1.0,0.0,100.0,1292120.3,0.0,1747.0,,60.92,1292120.2999999998,1292120.2999999998,129.21,0.44,0.32,0.0154,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,3.0,1.0,1.0,0.0,100.0,868536.3,0.0,2188.0,,60.92,868536.3000000002,868536.3000000002,86.85,0.33,0.27,0.0155,0.01
ROSN,rsi,1D,Bayesian_TPE,14,1.681,26,83,23,True,207.77,0.493,0.571,60.92,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":26,""rsi_upper"":83,""rsi_window"":23,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,4.0,1.0,1.0,0.0,100.0,2077663.7,0.0,3665.0,,60.92,2077663.7,2077663.7,207.77,0.49,0.57,0.0195,0.02,2.0,2.0,2.0,0.0,100.0,114436.65,0.0,189.0,,24.04,124880.60000000008,103992.70000000004,22.89,0.64,0.96,0.0152,0.04,6.0,2.0,2.0,0.0,100.0,896393.95,0.0,2070.0,,60.92,1508927.7,283860.2000000002,179.28,0.43,0.51,0.0192,0.01
ROSN,rsi,1D,Bayesian_TPE,15,1.681,28,83,23,True,207.77,0.493,0.571,60.92,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":28,""rsi_upper"":83,""rsi_window"":23,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,6.0,1.0,1.0,0.0,100.0,2077663.7,0.0,3665.0,,60.92,2077663.7,2077663.7,207.77,0.49,0.57,0.0195,0.02,3.0,2.0,2.0,0.0,100.0,114436.65,0.0,189.0,,24.04,124880.60000000008,103992.70000000004,22.89,0.64,0.96,0.0152,0.04,9.0,2.0,2.0,0.0,100.0,896393.95,0.0,2070.0,,60.92,1508927.7,283860.2000000002,179.28,0.43,0.51,0.0192,0.01
ROSN,rsi,1D,Bayesian_TPE,16,1.524,43,78,22,True,194.61,0.477,0.579,60.92,5,80.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":43,""rsi_upper"":78,""rsi_window"":22,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,91.0,5.0,4.0,1.0,80.0,536572.66,-200220.0,790.8,,60.92,1136070.9,-200220.0,194.61,0.48,0.58,0.0199,0.02,17.0,3.0,2.0,1.0,66.67,52304.4,-50844.6,122.33,,24.04,72558.0,-50844.60000000008,5.38,0.25,0.37,0.0145,0.02,108.0,7.0,4.0,3.0,57.14,466817.31,-138355.42,632.71,,60.92,1136070.9,-200220.0,145.22,0.39,0.48,0.0195,0.01
ROSN,rsi,1D,Bayesian_TPE,17,0.552,28,74,16,True,105.71,0.361,0.526,69.09,10,70.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":28,""rsi_upper"":74,""rsi_window"":16,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,31.0,10.0,7.0,3.0,70.0,231329.47,-187396.12,384.9,,69.09,548809.7999999998,-316896.3000000001,105.71,0.36,0.53,0.0239,0.01,5.0,3.0,2.0,1.0,66.67,125180.23,-40544.9,156.0,,24.75,166417.05000000008,-40544.90000000003,20.98,0.59,0.82,0.0157,0.04,36.0,13.0,9.0,4.0,69.23,228850.43,-160789.7,332.62,,69.09,489075.4000000001,-316896.3000000001,141.65,0.37,0.54,0.023,0.01
ROSN,rsi,1D,Bayesian_TPE,18,1.681,27,84,22,True,207.77,0.493,0.571,60.92,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":27,""rsi_upper"":84,""rsi_window"":22,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,6.0,1.0,1.0,0.0,100.0,2077663.7,0.0,3665.0,,60.92,2077663.7,2077663.7,207.77,0.49,0.57,0.0195,0.02,3.0,2.0,2.0,0.0,100.0,114436.65,0.0,189.0,,24.04,124880.60000000008,103992.70000000004,22.89,0.64,0.96,0.0152,0.04,9.0,2.0,2.0,0.0,100.0,896393.95,0.0,2070.0,,60.92,1508927.7,283860.2000000002,179.28,0.43,0.51,0.0192,0.01
ROSN,rsi,1D,Bayesian_TPE,19,0.375,36,74,13,True,70.26,0.319,0.384,59.72,27,70.37,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":36,""rsi_upper"":74,""rsi_window"":13,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,108.0,27.0,19.0,8.0,70.37,150374.24,-269316.38,146.44,,59.72,428808.0,-778114.2500000001,70.26,0.32,0.38,0.0209,0.01,19.0,6.0,5.0,1.0,83.33,133182.96,-76711.05,78.0,,16.66,233697.45000000013,-76711.05000000012,58.92,1.22,1.9,0.0164,0.12,127.0,33.0,24.0,9.0,72.73,162855.29,-253482.93,134.21,,59.72,428808.0,-778114.2500000001,162.72,0.4,0.5,0.0203,0.01
ROSN,rsi,1D,Bayesian_TPE,20,0.589,19,78,22,True,96.27,0.373,0.322,60.92,3,66.67,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":19,""rsi_upper"":78,""rsi_window"":22,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,6.0,3.0,2.0,1.0,66.67,838442.3,-714201.75,759.67,,60.92,1197330.0,-714201.7499999999,96.27,0.37,0.32,0.0166,0.01,2.0,1.0,1.0,0.0,100.0,113141.6,0.0,34.0,,3.82,113141.60000000006,113141.60000000006,11.31,0.98,0.41,0.0043,0.11,8.0,3.0,3.0,0.0,100.0,634027.78,0.0,918.0,,60.92,1197330.0,225198.75,190.21,0.46,0.42,0.0166,0.01
ROSN,rsi,1D,Bayesian_TPE,21,1.646,28,83,22,True,204.67,0.49,0.567,60.92,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":28,""rsi_upper"":83,""rsi_window"":22,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,5.0,1.0,1.0,0.0,100.0,2046743.05,0.0,3661.0,,60.92,2046743.05,2046743.05,204.67,0.49,0.57,0.0195,0.02,3.0,2.0,2.0,0.0,100.0,114436.65,0.0,189.0,,24.04,124880.60000000008,103992.70000000004,22.89,0.64,0.96,0.0152,0.04,8.0,2.0,2.0,0.0,100.0,882364.18,0.0,2068.0,,60.92,1483719.0499999998,281009.30000000016,176.47,0.42,0.5,0.0192,0.01
ROSN,rsi,1D,Bayesian_TPE,22,0.744,27,85,26,True,110.61,0.41,0.3,60.92,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":27,""rsi_upper"":85,""rsi_window"":26,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2.0,1.0,1.0,0.0,100.0,1106092.5,0.0,1746.0,,60.92,1106092.4999999998,1106092.4999999998,110.61,0.41,0.3,0.0153,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2.0,1.0,1.0,0.0,100.0,522640.0,0.0,2221.0,,60.92,522639.99999999994,522639.99999999994,52.26,0.27,0.22,0.0155,0.01
ROSN,rsi,1D,Bayesian_TPE,23,8.652,29,78,24,True,671.47,0.785,0.921,60.92,3,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":29,""rsi_upper"":78,""rsi_window"":24,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,6.0,3.0,3.0,0.0,100.0,2238231.32,0.0,1220.33,,60.92,4051640.6999999993,1108202.15,671.47,0.78,0.92,0.0187,0.02,4.0,2.0,2.0,0.0,100.0,114436.65,0.0,189.0,,24.04,124880.60000000008,103992.70000000004,22.89,0.64,0.96,0.0152,0.04,10.0,4.0,4.0,0.0,100.0,1500149.26,0.0,1034.0,,60.92,2625992.7,711551.1000000004,600.06,0.68,0.82,0.0185,0.02
ROSN,rsi,1D,Bayesian_TPE,24,3.184,34,78,24,True,327.05,0.593,0.677,60.92,3,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":34,""rsi_upper"":78,""rsi_window"":24,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,15.0,3.0,3.0,0.0,100.0,1090175.22,0.0,1224.67,,60.92,1409552.2999999996,479011.4,327.05,0.59,0.68,0.0193,0.02,6.0,2.0,2.0,0.0,100.0,60579.55,0.0,192.0,,24.53,113924.20000000008,7234.900000000023,12.12,0.41,0.59,0.0155,0.03,21.0,4.0,4.0,0.0,100.0,718811.26,0.0,1037.25,,60.92,1381961.9500000002,393871.40000000026,287.52,0.51,0.6,0.019,0.02
ROSN,rsi,1D,Bayesian_TPE,25,0.277,35,71,27,True,57.11,0.292,0.418,60.29,9,66.67,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":35,""rsi_upper"":71,""rsi_window"":27,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,28.0,9.0,6.0,3.0,66.67,218906.92,-247458.28,408.22,,60.29,310982.44999999995,-395082.60000000027,57.11,0.29,0.42,0.0228,0.01,7.0,3.0,2.0,1.0,66.67,102996.55,-91881.55,157.0,,24.16,198221.40000000008,-91881.54999999994,11.41,0.38,0.57,0.0171,0.03,35.0,12.0,8.0,4.0,66.67,200754.36,-221089.24,345.75,,60.29,310982.44999999995,-395082.60000000027,72.17,0.3,0.42,0.0221,0.01
ROSN,rsi,1D,Bayesian_TPE,26,0.483,42,77,17,True,87.91,0.346,0.42,63.0,11,63.64,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":42,""rsi_upper"":77,""rsi_window"":17,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,117.0,11.0,7.0,4.0,63.64,367251.71,-422909.09,359.45,,63.0,857021.8499999999,-508571.0,87.91,0.35,0.42,0.0203,0.01,22.0,4.0,2.0,2.0,50.0,96805.9,-58466.08,117.75,,32.41,104644.79999999996,-64966.60000000007,7.67,0.3,0.46,0.0168,0.02,139.0,15.0,9.0,6.0,60.0,321981.33,-317963.92,295.27,,63.0,857021.8499999999,-508571.0,99.0,0.34,0.42,0.0199,0.01
ROSN,rsi,1D,Bayesian_TPE,27,3.341,30,76,25,True,338.05,0.602,0.713,60.92,4,75.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":30,""rsi_upper"":76,""rsi_window"":25,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,8.0,4.0,3.0,1.0,75.0,1623242.78,-1489216.3,915.25,,60.92,2375582.3,-1489216.2999999998,338.05,0.6,0.71,0.0192,0.02,4.0,2.0,2.0,0.0,100.0,114436.65,0.0,189.0,,24.04,124880.60000000008,103992.70000000004,22.89,0.64,0.96,0.0152,0.04,12.0,6.0,6.0,0.0,100.0,1124857.78,0.0,689.33,,60.92,2375582.3,435897.7999999997,674.91,0.69,0.84,0.0191,0.02
ROSN,rsi,1D,Bayesian_TPE,28,0.385,31,70,28,True,90.72,0.365,0.502,86.07,6,66.67,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":31,""rsi_upper"":70,""rsi_window"":28,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,19.0,6.0,4.0,2.0,66.67,566778.21,-679946.62,610.17,,86.07,840042.0,-1319425.9,90.72,0.37,0.5,0.0321,0.01,5.0,3.0,2.0,1.0,66.67,128927.15,-17443.75,157.0,,24.16,249202.20000000004,-17443.75,24.04,0.62,0.96,0.017,0.04,24.0,8.0,5.0,3.0,62.5,457712.35,-71284.48,517.0,,86.07,840042.0,-130142.35000000017,207.47,0.42,0.58,0.0308,0.02
ROSN,rsi,1D,Bayesian_TPE,29,2.252,35,76,25,True,256.49,0.535,0.622,60.92,5,80.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":35,""rsi_upper"":76,""rsi_window"":25,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,17.0,5.0,4.0,1.0,80.0,717420.07,-304788.7,730.8,,60.92,1434967.9999999998,-304788.7000000005,256.49,0.53,0.62,0.0197,0.02,6.0,2.0,2.0,0.0,100.0,60579.55,0.0,192.0,,24.53,113924.20000000008,7234.900000000023,12.12,0.41,0.59,0.0155,0.03,23.0,6.0,4.0,2.0,66.67,682936.85,-248418.0,688.17,,60.92,1434967.9999999998,-304788.7000000005,223.49,0.46,0.55,0.0194,0.01
ROSN,rsi,1D,Bayesian_TPE,30,0.711,40,69,20,True,112.02,0.379,0.453,59.71,21,66.67,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":40,""rsi_upper"":69,""rsi_window"":20,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,100.0,21.0,14.0,7.0,66.67,216165.64,-272298.32,188.29,,59.71,558000.0,-761395.1500000003,112.02,0.38,0.45,0.0209,0.01,23.0,6.0,4.0,2.0,66.67,141670.87,-42174.98,77.5,,21.76,189134.39999999997,-71550.45000000011,48.23,1.06,1.64,0.0162,0.08,123.0,27.0,18.0,9.0,66.67,225377.62,-230634.72,164.04,,59.71,558000.0,-761395.1500000003,198.11,0.44,0.53,0.0203,0.01
ROSN,rsi,1D,Bayesian_TPE,31,2.252,35,76,25,True,256.49,0.535,0.622,60.92,5,80.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":35,""rsi_upper"":76,""rsi_window"":25,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,17.0,5.0,4.0,1.0,80.0,717420.07,-304788.7,730.8,,60.92,1434967.9999999998,-304788.7000000005,256.49,0.53,0.62,0.0197,0.02,6.0,2.0,2.0,0.0,100.0,60579.55,0.0,192.0,,24.53,113924.20000000008,7234.900000000023,12.12,0.41,0.59,0.0155,0.03,23.0,6.0,4.0,2.0,66.67,682936.85,-248418.0,688.17,,60.92,1434967.9999999998,-304788.7000000005,223.49,0.46,0.55,0.0194,0.01
ROSN,rsi,1D,Bayesian_TPE,32,1.167,45,80,25,True,160.86,0.442,0.533,60.92,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":45,""rsi_upper"":80,""rsi_window"":25,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,102.0,1.0,1.0,0.0,100.0,1608576.96,0.0,3932.0,,60.92,1608576.9599999995,1608576.9599999995,160.86,0.44,0.53,0.0198,0.01,21.0,3.0,2.0,1.0,66.67,52304.4,-50844.6,122.33,,24.04,72558.0,-50844.60000000008,5.38,0.25,0.37,0.0145,0.02,123.0,3.0,2.0,1.0,66.67,638046.48,-104798.25,1469.0,,60.92,1126528.96,-104798.25000000016,117.13,0.36,0.44,0.0195,0.01
ROSN,rsi,1D,Bayesian_TPE,33,3.401,30,75,28,True,342.5,0.605,0.717,60.92,4,75.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":30,""rsi_upper"":75,""rsi_window"":28,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,10.0,4.0,3.0,1.0,75.0,1643149.53,-1504424.9,916.25,,60.92,2399842.9,-1504424.8999999997,342.5,0.6,0.72,0.0192,0.02,4.0,2.0,2.0,0.0,100.0,114436.65,0.0,189.0,,24.04,124880.60000000008,103992.70000000004,22.89,0.64,0.96,0.0152,0.04,14.0,6.0,6.0,0.0,100.0,1138011.88,0.0,690.0,,60.92,2399842.9,440349.39999999973,682.81,0.7,0.85,0.0191,0.02
ROSN,rsi,1D,Bayesian_TPE,34,2.608,30,74,27,True,284.73,0.558,0.663,60.92,4,75.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":30,""rsi_upper"":74,""rsi_window"":27,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,11.0,4.0,3.0,1.0,75.0,1546861.43,-1793289.2,916.25,,60.92,2110978.6,-1793289.1999999993,284.73,0.56,0.66,0.0196,0.02,3.0,2.0,2.0,0.0,100.0,132867.15,0.0,189.0,,24.04,143311.10000000006,122423.20000000004,26.57,0.72,1.08,0.0151,0.05,14.0,6.0,6.0,0.0,100.0,1055273.21,0.0,690.0,,60.92,2110978.6,151485.10000000027,633.16,0.67,0.82,0.0195,0.02
ROSN,rsi,1D,Bayesian_TPE,35,0.086,20,68,29,True,26.19,0.283,0.385,86.07,3,66.67,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":20,""rsi_upper"":68,""rsi_window"":29,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,20.0,3.0,2.0,1.0,66.67,419866.35,-577806.65,1201.67,,86.07,785035.2000000001,-577806.6499999999,26.19,0.28,0.39,0.031,0.01,2.0,1.0,1.0,0.0,100.0,255359.7,0.0,468.0,,17.69,255359.70000000013,255359.70000000013,25.54,0.87,1.12,0.0111,0.06,22.0,3.0,3.0,0.0,100.0,310559.72,0.0,1360.0,,86.07,785035.2000000001,54697.50000000005,93.17,0.34,0.46,0.0296,0.01
ROSN,rsi,1D,Bayesian_TPE,36,1.646,33,79,28,True,204.67,0.49,0.567,60.92,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":33,""rsi_upper"":79,""rsi_window"":28,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,9.0,1.0,1.0,0.0,100.0,2046743.05,0.0,3661.0,,60.92,2046743.05,2046743.05,204.67,0.49,0.57,0.0195,0.02,3.0,2.0,2.0,0.0,100.0,110068.25,0.0,188.5,,24.04,123986.20000000008,96150.30000000005,22.01,0.62,0.93,0.0152,0.04,12.0,2.0,2.0,0.0,100.0,882364.18,0.0,2068.0,,60.92,1483719.0499999998,281009.30000000016,176.47,0.42,0.5,0.0192,0.01
