begin,open,close,high,low,value,volume,end
2020-10-29 12:00:00,4.31,4.31,4.31,4.31,317179240429,0,2020-10-29 12:34:02
2020-10-30 12:00:00,4.27,4.27,4.27,4.27,296510778783,0,2020-10-30 12:34:03
2020-11-02 12:00:00,4.28,4.28,4.28,4.28,380523844212,0,2020-11-02 12:34:03
2020-11-03 12:00:00,4.2,4.2,4.2,4.2,371611825861,0,2020-11-03 12:34:02
2020-11-05 12:00:00,4.26,4.26,4.26,4.26,388608218046,0,2020-11-05 12:34:02
2020-11-06 12:00:00,4.3,4.3,4.3,4.3,361676374606,0,2020-11-06 12:34:03
2020-11-09 12:00:00,4.15,4.15,4.15,4.15,331615725965,0,2020-11-09 12:34:02
2020-11-10 12:00:00,4.01,4.01,4.01,4.01,301730733220,0,2020-11-10 12:34:02
2020-11-11 12:00:00,4.08,4.08,4.08,4.08,269617302097,0,2020-11-11 12:34:02
2020-11-12 12:00:00,4.16,4.16,4.16,4.16,228098931547,0,2020-11-12 12:34:03
2020-11-13 12:00:00,4.23,4.23,4.23,4.23,308023918893,0,2020-11-13 12:34:02
2020-11-16 12:00:00,4.15,4.15,4.15,4.15,269396637965,0,2020-11-16 12:34:02
2020-11-17 12:00:00,4.18,4.18,4.18,4.18,378306398478,0,2020-11-17 12:34:03
2020-11-18 12:00:00,4.1,4.1,4.1,4.1,258802722728,0,2020-11-18 12:34:03
2020-11-19 12:00:00,4.14,4.14,4.14,4.14,278844832729,0,2020-11-19 12:34:02
2020-11-20 12:00:00,4.11,4.11,4.11,4.11,335310477183,0,2020-11-20 12:34:02
2020-11-23 12:00:00,4.08,4.08,4.08,4.08,298969027073,0,2020-11-23 12:34:02
2020-11-24 12:00:00,4.0,4.0,4.0,4.0,221727145532,0,2020-11-24 12:34:02
2020-11-25 12:00:00,4.07,4.07,4.07,4.07,315949886268,0,2020-11-25 12:34:02
2020-11-26 12:00:00,4.08,4.08,4.08,4.08,281400274495,0,2020-11-26 12:34:03
2020-11-27 12:00:00,4.01,4.01,4.01,4.01,291428135000,0,2020-11-27 12:34:02
2020-11-30 12:00:00,4.04,4.04,4.04,4.04,238964398245,0,2020-11-30 12:34:02
2020-12-01 12:00:00,4.07,4.07,4.07,4.07,293098741977,0,2020-12-01 12:34:02
2020-12-02 12:00:00,4.02,4.02,4.02,4.02,237845982880,0,2020-12-02 12:34:02
2020-12-03 12:00:00,3.99,3.99,3.99,3.99,229371426107,0,2020-12-03 12:34:02
2020-12-04 12:00:00,4.05,4.05,4.05,4.05,254530092983,0,2020-12-04 12:34:03
2020-12-07 12:00:00,3.88,3.88,3.88,3.88,339227578748,0,2020-12-07 12:34:02
2020-12-08 12:00:00,3.88,3.88,3.88,3.88,249164429212,0,2020-12-08 12:34:01
2020-12-09 12:00:00,4.1,4.1,4.1,4.1,290746969399,0,2020-12-09 12:34:01
2020-12-10 12:00:00,4.13,4.13,4.13,4.13,245850315962,0,2020-12-10 12:34:01
2020-12-11 12:00:00,4.17,4.17,4.17,4.17,235615281440,0,2020-12-11 12:34:02
2020-12-14 12:00:00,4.21,4.21,4.21,4.21,220475829708,0,2020-12-14 12:34:02
2020-12-15 12:00:00,4.26,4.26,4.26,4.26,243742260446,0,2020-12-15 12:34:03
2020-12-16 12:00:00,4.28,4.28,4.28,4.28,234568054175,0,2020-12-16 12:34:02
2020-12-17 12:00:00,4.36,4.36,4.36,4.36,325757014423,0,2020-12-17 12:34:02
2020-12-18 12:00:00,4.29,4.29,4.29,4.29,267068473338,0,2020-12-18 12:34:03
2020-12-21 12:00:00,4.37,4.37,4.37,4.37,373142275817,0,2020-12-21 12:34:02
2020-12-22 12:00:00,4.37,4.37,4.37,4.37,369370573143,0,2020-12-22 12:34:02
2020-12-23 12:00:00,4.38,4.38,4.38,4.38,425172837659,0,2020-12-23 12:34:02
2020-12-24 12:00:00,4.3,4.3,4.3,4.3,411814590408,0,2020-12-24 12:34:03
2020-12-25 12:00:00,4.17,4.17,4.17,4.17,347893455801,0,2020-12-25 12:34:08
2020-12-28 12:00:00,4.2,4.2,4.2,4.2,281296546087,0,2020-12-28 12:34:02
2020-12-29 12:00:00,4.2,4.2,4.2,4.2,101705994400,0,2020-12-29 12:34:02
2020-12-30 12:00:00,4.16,4.16,4.16,4.16,19422342198,0,2020-12-30 12:34:03
2021-01-04 12:00:00,4.05,4.05,4.05,4.05,21367471169,0,2021-01-04 12:34:06
2021-01-05 12:00:00,4.14,4.14,4.14,4.14,16271282364,0,2021-01-05 12:34:01
2021-01-06 12:00:00,4.09,4.09,4.09,4.09,16433158253,0,2021-01-06 12:34:02
2021-01-08 12:00:00,4.19,4.19,4.19,4.19,38909402870,0,2021-01-08 12:34:03
2021-01-11 12:00:00,4.25,4.25,4.25,4.25,304807348918,0,2021-01-11 12:34:02
2021-01-12 12:00:00,4.23,4.23,4.23,4.23,457507356153,0,2021-01-12 12:34:02
2021-01-13 12:00:00,4.21,4.21,4.21,4.21,330822863848,0,2021-01-13 12:34:02
2021-01-14 12:00:00,4.26,4.26,4.26,4.26,376461717268,0,2021-01-14 12:34:03
2021-01-15 12:00:00,4.28,4.28,4.28,4.28,323693655866,0,2021-01-15 12:34:01
2021-01-18 12:00:00,4.24,4.24,4.24,4.24,307083162174,0,2021-01-18 12:34:02
2021-01-19 12:00:00,4.3,4.3,4.3,4.3,392218196907,0,2021-01-19 12:34:02
2021-01-20 12:00:00,4.3,4.3,4.3,4.3,390580614222,0,2021-01-20 12:34:08
2021-01-21 12:00:00,4.3,4.3,4.3,4.3,359545695928,0,2021-01-21 12:34:07
2021-01-22 12:00:00,4.3,4.3,4.3,4.3,366216933924,0,2021-01-22 12:34:02
2021-01-25 12:00:00,4.28,4.28,4.28,4.28,357399117588,0,2021-01-25 12:34:03
2021-01-26 12:00:00,4.27,4.27,4.27,4.27,337559804096,0,2021-01-26 12:34:08
2021-01-27 12:00:00,4.24,4.24,4.24,4.24,331325328144,0,2021-01-27 12:34:02
2021-01-28 12:00:00,4.23,4.23,4.23,4.23,336057212969,0,2021-01-28 12:34:02
2021-01-29 12:00:00,4.25,4.25,4.25,4.25,359586006966,0,2021-01-29 12:34:02
2021-02-01 12:00:00,4.29,4.29,4.29,4.29,334095320552,0,2021-02-01 12:34:07
2021-02-02 12:00:00,4.24,4.24,4.24,4.24,457304011504,0,2021-02-02 12:34:01
2021-02-03 12:00:00,4.15,4.15,4.15,4.15,470295007689,0,2021-02-03 12:34:02
2021-02-04 12:00:00,4.11,4.11,4.11,4.11,406334333120,0,2021-02-04 12:34:03
2021-02-05 12:00:00,4.02,4.02,4.02,4.02,429609761883,0,2021-02-05 12:34:02
2021-02-08 12:00:00,3.8,3.8,3.8,3.8,291279528657,0,2021-02-08 12:34:08
2021-02-09 12:00:00,3.96,3.96,3.96,3.96,435452575174,0,2021-02-09 12:34:04
2021-02-10 12:00:00,4.17,4.17,4.17,4.17,440355883848,0,2021-02-10 12:34:02
2021-02-11 12:00:00,4.07,4.07,4.07,4.07,506474137644,0,2021-02-11 12:34:02
2021-02-12 12:00:00,4.05,4.05,4.05,4.05,459437269034,0,2021-02-12 12:34:02
2021-02-15 12:00:00,4.01,4.01,4.01,4.01,443052470078,0,2021-02-15 12:34:02
2021-02-16 12:00:00,4.02,4.02,4.02,4.02,481117256710,0,2021-02-16 12:34:02
2021-02-17 12:00:00,3.99,3.99,3.99,3.99,267375474311,0,2021-02-17 12:34:02
2021-02-18 12:00:00,4.16,4.16,4.16,4.16,243125014900,0,2021-02-18 12:34:03
2021-02-19 12:00:00,4.17,4.17,4.17,4.17,151861988962,0,2021-02-19 12:59:59
2021-02-20 12:00:00,3.89,3.89,3.89,3.89,35462036959,0,2021-02-20 12:34:02
2021-02-22 12:00:00,3.73,3.73,3.73,3.73,20727366632,0,2021-02-22 12:34:08
2021-02-24 12:00:00,4.15,4.15,4.15,4.15,164596378001,0,2021-02-24 12:34:02
2021-02-25 12:00:00,4.13,4.13,4.13,4.13,210239525597,0,2021-02-25 12:34:01
2021-02-26 12:00:00,4.19,4.19,4.19,4.19,325383776538,0,2021-02-26 12:34:02
2021-03-01 12:00:00,4.13,4.13,4.13,4.13,345827541652,0,2021-03-01 12:34:02
2021-03-02 12:00:00,4.09,4.09,4.09,4.09,357647680840,0,2021-03-02 12:34:02
2021-03-03 12:00:00,4.09,4.09,4.09,4.09,384414961874,0,2021-03-03 12:34:02
2021-03-04 12:00:00,4.08,4.08,4.08,4.08,425206497204,0,2021-03-04 12:34:02
2021-03-05 12:00:00,3.99,3.99,3.99,3.99,435832390452,0,2021-03-05 12:34:02
2021-03-09 12:00:00,4.02,4.02,4.02,4.02,350724839625,0,2021-03-09 12:34:01
2021-03-10 12:00:00,4.12,4.12,4.12,4.12,301553251495,0,2021-03-10 12:34:01
2021-03-11 12:00:00,4.15,4.15,4.15,4.15,312379342605,0,2021-03-11 12:34:02
2021-03-12 12:00:00,4.14,4.14,4.14,4.14,296874038761,0,2021-03-12 12:34:03
2021-03-15 12:00:00,4.17,4.17,4.17,4.17,287686727452,0,2021-03-15 12:34:02
2021-03-16 12:00:00,4.11,4.11,4.11,4.11,265194919419,0,2021-03-16 12:34:02
2021-03-17 12:00:00,4.14,4.14,4.14,4.14,380922309339,0,2021-03-17 12:34:01
2021-03-18 12:00:00,4.09,4.09,4.09,4.09,330552130959,0,2021-03-18 12:34:02
2021-03-19 12:00:00,4.11,4.11,4.11,4.11,374552721799,0,2021-03-19 12:34:02
2021-03-22 12:00:00,4.35,4.35,4.35,4.35,354276230322,0,2021-03-22 12:34:02
2021-03-23 12:00:00,4.32,4.32,4.32,4.32,305329261404,0,2021-03-23 12:34:01
2021-03-24 12:00:00,4.34,4.34,4.34,4.34,292776535812,0,2021-03-24 12:34:01
2021-03-25 12:00:00,4.35,4.35,4.35,4.35,284111826736,0,2021-03-25 12:34:02
2021-03-26 12:00:00,4.46,4.46,4.46,4.46,303784287402,0,2021-03-26 12:34:02
2021-03-29 12:00:00,4.39,4.39,4.39,4.39,318003954383,0,2021-03-29 12:34:02
2021-03-30 12:00:00,4.44,4.44,4.44,4.44,267329685320,0,2021-03-30 12:34:02
2021-03-31 12:00:00,4.43,4.43,4.43,4.43,334821081598,0,2021-03-31 12:34:02
